Start Date, Start Time, Subject, Location, All Day Event, Private
2017/07/12,11:00,대전시당 공로당원 표창 수여식,오페라웨딩홀 2층 라임홀(대전 서구 탄방동 587),False,False
2017/07/12,14:00,‘든든한 민주당. 국민 속으로 7편’- 중부권 거점 공항 조성,한국공항공사 청주지사 회의실(청주시 청원구 내수읍 오창대로 980),False,False
2017/07/12,15:30,충북도당 공로당원 표창 수여식,충북도당 회의실(청주시 청원구 율봉로 141),False,False
2017/07/13,10:00,제임스 최 호주 대사 예방,국회 당대표 회의실,False,False
2017/07/13,11:00,김은경 환경부 장관 예방,국회 당대표 회의실,False,False
2017/07/13,11:40,정의당 이정미 신임대표 예방,국회 당대표 회의실,False,False
2017/07/14,10:30,최고위원회의,하니크라운호텔 1층 홀 (제주시 삼성로 10),False,False
2017/07/14,11:00,제주도당 공로당원 표창 수여식,하니크라운호텔 1층 홀 (제주시 삼성로 10),False,False
2017/07/17,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/07/17,10:00,제69주년 제헌절 경축식,국회 본청 중앙홀,False,False
2017/07/18,14:00,본회의,국회 본청 본회의장,False,False
2017/07/19,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/07/19,11:30,영수회담,청와대 본관(비공개),False,False
2017/07/20,13:00,국가재정전략회의,청와대 영빈관(비공개),False,False
2017/07/21,10:00,청주 호우 피해 현장 방문,청주시 흥덕구 오송읍 호계리 일원(전주페이퍼 청주공장 : 청주시,False,False
2017/07/21,11:00,청주 호우 피해 주민 위로·격려 방문,청주시 흥덕구 송절동 48,False,False
2017/07/21,13:30,국가재정전략회의,청와대 영빈관(비공개),False,False
2017/07/24,09:00,최고위원회의,국회 당대표 회의실,False,False
2017/07/24,14:20,위안부 피해자 고 김군자 할머니 빈소방문,성남 분당 차병원 특실,False,False
2017/07/26,08:50,'LGU+ 고교실습생 사망사건 해결' 상생 꽃달기 행사,국회 본청 당대표 회의실,False,False
2017/07/26,09:00,최고위원회의,국회 본청 당대표 회의실,False,False
2017/07/26,10:30,박상기 법무부장관 예방,국회 본청 당대표 회의실,False,False
2017/07/28,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/07/28,11:00,2017년 인터넷신문의 날 기념식,한국프레스센터 20층,False,False
2017/08/07,09:00,최고위원회의,국회 당대표 회의실,False,False
2017/08/09,9:00 ,최고위원회의,국회 본청 당대표회의실,False,False
2017/08/09,10:00,‘탈원전과 신고리 5.6호기 공론화 방향 모색’ 토론회,국회의원회관 2층 제1세미나실,False,False
2017/08/09,14:00,문무일 검찰총장 예방,국회 본청 당대표회의실,False,False
2017/08/11,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/08/12,10:30,제2회 일본군 '위안부' 피해자 기림행사,나눔의 집(경기도 광주시 퇴촌면 가새골길 85),False,False
2017/08/14,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/08/14,14:00,미국 대사대리 예방,국회 본청 당대표회의실,False,False
2017/08/15,10:00,제72주년 광복절 경축식,세종문화회관 대극장,False,False
2017/08/16,07:30,고위 당정청 회의,국회 본청 귀빈식당 1호실,False,False
2017/08/16,09:30,최고위원회의,국회 본청 당대표 회의실,False,False
2017/08/16,14:00,에릭 월시 캐나다 대사 예방,국회 본청 당대표 회의실,False,False
2017/08/16,15:00,김영주 고용노동부 장관 예방,국회 본청 당대표 회의실,False,False
2017/08/17,10:30,소상공인 연합회. 추미애 대표 '감사패' 전달,국회 본청 당대표회의실,False,False
2017/08/17,14:00,적폐청산위원회 제1차 회의,국회 본청 당대표회의실,False,False
2017/08/18,08:40,최고위원회의,국회 본청 당대표회의실,False,False
2017/08/18,10:00,김대중 전 대통령 서거 8주기 추도식,국립서울현충원 현충관,False,False
2017/08/18,14:00,의원총회,국회 본청 246호,False,False
2017/08/21,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/08/21,14:00,국정비전과 국정과제 전국 순회 설명회,국회 도서관 대강당,False,False
2017/08/21,14:20,2017 심포지엄 '과로자살 및 과로사방지법,국회 의원회관 2층 제2소회의실,False,False
2017/08/22,11:00,5.18묘역 참배,국립5.18민주묘지 (북구 민주로 200),False,False
2017/08/22,11:30,위르겐 힌츠페터 묘지 헌화,망월동 묘역 (북구 민주로 285),False,False
2017/08/22,13:40,오월 어머니회 회장단 및 5.18 당시 택시운전사 등 차담회,충장로 CGV 건물 10층 애슐리 (동구 중앙로 163 NC웨이브 11층),False,False
2017/08/22,14:00,영화 ‘택시운전사’ 관람,충장로 CGV 1관 (동구 중앙로 163 NC웨이브 11층),False,False
2017/08/23,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/08/23,14:30,영국 대사 예방,국회 본청 당대표회의실,False,False
2017/08/23,18:00,‘더민주 정치대학’ 입학식,글래드호텔 지하 1층,False,False
2017/08/25,14:00,2017 정기국회 대비 국회의원 워크숍,홍익대학교 국제연수원(세종시 조치원읍 안터길89),False,False
2017/08/27,11:00,추미애 당대표 취임 1주년 기자회견,중앙당사 2층 대강당,False,False
2017/08/28,09:00,최고위원회의,국회 당대표회의실,False,False
2017/08/28,14:00,러시아 지누로프 상원의원 조각전시회-김유신장군 헌정 기념 ‘세계 역사 인물 조각전’,인사아트프라자갤러리 5층 4관(종로구 인사동길 34-1),False,False
2017/08/28,16:00,안철수 국민의당 신임 당대표 예방,국회 당대표회의실,False,False
2017/08/29,10:00,'촛불혁명. 대한민국을 새롭게 하다' 토론회,국회의원회관 대회의실,False,False
2017/08/29,10:30,러시아 티모닌 대사 예방,국회 본청 당대표회의실,False,False
2017/08/29,16:30,故하상숙 할머님 조문,강동 경희대병원 장례식장 12호실,False,False
2017/08/30,09:00,최고위원회의,국회 당대표회의실,False,False
2017/08/30,10:30,대한상의 박용만 회장 면담,국회 당대표회의실,False,False
2017/09/01,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/09/01,13:30,제주4.3완전한 해결을 위한 입법과제 토론회,국회의원회관 2소회의실,False,False
2017/09/01,14:00,본회의 개회식,국회 본회의장,False,False
2017/09/04,09:30,의원총회,국회 본청 246호(비공개),False,False
2017/09/04,10:00,본회의(교섭단체대표연설),국회 본회의장,False,False
2017/09/05,09:30,의원총회,국회 본청 246호,False,False
2017/09/05,10:00,본회의,국회 본회의장,False,False
2017/09/05,15:30,긴급안보당정협의회,삼청동 총리공관,False,False
2017/09/06,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/09/06,10:00,본회의,국회 본회의장,False,False
2017/09/06,15:00,이스라엘대사 예방,국회 본청 당대표회의실,False,False
2017/09/07,10:00,본회의,국회 본회의장,False,False
2017/09/07,11:00,핵심국정과제 이행 TFT 전체회의,국회 본청 당대표회의실,False,False
2017/09/08,08:50,용산 화상경마장 폐쇄 타결 상생 꽃달기,국회 본청 당대표회의실,False,False
2017/09/08,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/09/11,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/09/11,11:00,의원총회,국회 본청 246호,False,False
2017/09/11,14:00,본회의,국회 본청 본회의장,False,False
2017/09/12,10:00,(사)백봉정치문화교육연구원 개원식 및 학술토론,국회의원회관 대회의실,False,False
2017/09/12,14:00,본회의(대정부질문),국회 본회의장,False,False
2017/09/13,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/09/13,08:50,평창올림픽 티켓 약정식,국회 본청 당대표회의실,False,False
2017/09/13,14:00,본회의(대정부질문),국회 본회의장,False,False
2017/09/13,18:00,'K-9 자주포 사고' 고(故) 위동민 병장 조문,국군수도병원 장례식장,False,False
2017/09/14,13:20,의원총회,국회 본청 246호,False,False
2017/09/14,14:00,본회의(대정부질문),국회 본회의장,False,False
2017/09/15,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/09/18,10:00,제62주년 민주당 창당기념식,경기 광주 신익희 생가(경기도 광주시 초월읍 서하길 6-25),False,False
2017/09/18,10:30,현장최고위원회의,서하리 마을회관(경기도 광주시 초월읍 서하길 5 서하리마을회관),False,False
2017/09/18,15:00,프랑스 대사 면담,국회 본청 당대표회의실,False,False
2017/09/20,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/09/20,09:30,(비공개)의원총회,국회 본청 246호,False,False
2017/09/20,14:00,아주경제 창간10주년 기념 ‘2017 GGGF',플라자호텔 별관 B2 그랜드볼룸,False,False
2017/09/20,16:00,더불어민주당 전국소상공인 당원보고대회,국회의원회관 대회의실,False,False
2017/09/21,09:30,국민미래포럼,국민일보 12층 컨벤션홀,False,False
2017/09/21,14:00,본회의,국회 본회의장,False,False
2017/09/22,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/09/22,11:00,보건복지제도개선 특별위원회 정책공조 협약식,국회 본청 당대표회의실,False,False
2017/09/22,14:00,인도 상공부장관 면담,국회 본청 당대표회의실,False,False
2017/09/25,08:50,딜라이브케이블TV 상생 꽃달기,국회 본청 당대표회의실,False,False
2017/09/25,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/09/25,17:00,원외지역위원장 워크숍,평창 알펜시아 컨벤션센터,False,False
2017/09/26,11:00,군부대 격려 방문,일산 동구 성석동,False,False
2017/09/26,18:30,10.4남북정상선언 10주년 기념식(만찬),63컨벤션센터 2층,False,False
2017/09/27,10:30,최고위원회의,김대중컨벤션센터,False,False
2017/09/27,11:00,광주·전남 예산정책협의회,김대중컨벤션센터,False,False
2017/09/27,19:00,대통령-여야 지도부 회동,청와대,False,False
2017/09/28,10:00,건군 제69주년 국군의날 기념식,평택 해군2함대사령부,False,False
2017/09/28,14:00,본회의,국회 본회의장,False,False
2017/09/29,08:50,제19대 대선 백서 발간 시연회,국회 본청 당대표회의실,False,False
2017/09/29,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/09/29,10:30,추석 귀향 인사,용산역,False,False
2017/10/01,15:00,재래시장 방문,자양골목시장(광진구 자양로15길 60),False,False
2017/10/02,12:00,서해5도 귀향객 인사,인천연항항 여객터미널,False,False
2017/10/03,10:00,제4349주년 개천절 경축식,세종문화회관 대극장,False,False
2017/10/03,11:30,'나는 민주당이다'  당원가게 1호 지정식,국민전통갈비(강서구 곰달래로 49길 14),False,False
2017/10/09,10:00,571돌 한글날 경축식,세종문화회관 대극장,False,False
2017/10/09,11:30,추석민심 최고위원회의,국회 본청 당대표회의실,False,False
2017/10/10,09:30,국감상황실 현판식,국회 본청 원내행정실 앞,False,False
2017/10/10,10:00,사형집행 중단 20년. 대한민국 사형폐지 기념식,국회의원회관 제1소회의실,False,False
2017/10/10,14:00,세계한인민주회의 대표자 대회,여의도 GLAD 호텔,False,False
2017/10/10,14:20,더불어민주당 여성지방의원 워크숍,여의도 켄싱턴 호텔,False,False
2017/10/11,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/10/12,10:00,국정감사,국회 본청 401호,False,False
2017/10/13,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/10/13,10:00,국정감사,국회 본청 401호,False,False
2017/10/13,13:50,정치클라우드펀딩 ‘민펀’출시  1호 약정식(정당발전위원회),국회 본청 당대표회의실,False,False
2017/10/14,14:50,청년정치 ‘UP’데이트 아카데미 입학식,국회의원회관 제3세미나실,False,False
2017/10/16,10:00,제38주년 부마민주항쟁 기념식,부산 민주공원 가리사리마당,False,False
2017/10/17,08:00,세계지식포럼 개막식,장충체육관,False,False
2017/10/18,09:30,세계지식포럼,장충체육관,False,False
2017/10/18,11:20,최고위원회의,국회 본청 당대표회의실,False,False
2017/10/27,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/10/28,18:00,촛불집회 1주년 기념식,광화문 광장,False,False
2017/10/30,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/10/30,10:30,태국 대사 예방,국회 본청 당대표회의실,False,False
2017/11/01,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/11/01,10:00,대통령 시정연설,국회 본회의장,False,False
2017/11/02,10:00,민중당 대표단 예방,국회 본청 당대표회의실,False,False
2017/11/03,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/11/06,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/11/06,14:00,행정수도개헌을 위한 대토론회,헌정기념관 대강당,False,False
2017/11/06,15:00,시도의회의장단 예방,국회 본청 당대표회의실,False,False
2017/11/07,19:00,트럼프 미국대통령 국빈 만찬,청와대,False,False
2017/11/08,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/11/08,11:00,트럼프 미국대통령 국회 연설,국회 본청 본회의장,False,False
2017/11/08,18:00,대학생 리더십아카데미 입학식,더불어민주당 중앙당사 2층,False,False
2017/11/09,14:00,본회의,국회 본회의장,False,False
2017/11/10,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/11/10,10:30,헨리조지와 지대개혁 토론회,국회의원회관 제3세미나실,False,False
2017/11/13,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/11/13,16:10,유승민 바른정당 신임대표 예방,국회 본청 당대표회의실,False,False
2017/11/14,09:00,방미 출국 인사,인천국제공항 1문 A카운터,False,False
2017/11/20,09:00,최고위원회의,국회 본청 대표회의실,False,False
2017/11/20,13:30,포항 지진 현장 방문-현장상황보고,포항시 북구 흥해읍사무소,False,False
2017/11/20,13:50,포항 주민대피소 방문 및 격려,포항흥해공업고등학교,False,False
2017/11/20,14:40,수능 상황점검,포항 교육지원청,False,False
2017/11/20,15:35,KBS 포항 지진 피해 <우리가 함께 합니다> 성금모금,포항흥해공업고등학교 주민대피소 앞 스튜디오,False,False
2017/11/21,07:30,제5차 고위당정협의회,국회 본청 귀빈식당 2. 3호실,False,False
2017/11/21,12:00,제3회 여기자포럼,달개비,False,False
2017/11/22,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/11/22,10:00,허이팅 중국 중앙당교 상무부교장 예방,국회 본청 당대표회의실,False,False
2017/11/22,14:00,故김영삼 대통령 서거 2주기 추모식,국립서울현충원 현충관,False,False
2017/11/24,08:50,최고위원회의,국회 본청 당대표회의실,False,False
2017/11/24,10:00,본회의,국회 본회의장,False,False
2017/11/24,19:20,청년정책연구소 출범식,중앙당사 2층 대강당,False,False
2017/11/27,09:00,더불어민주당 후원회 홍보영상 시사회,국회 본청 당대표회의실,False,False
2017/11/27,09:05,최고위원회의,국회 본청 당대표회의실,False,False
2017/11/28,14:00,혁신성장 전략회의,청와대 영빈관,False,False
2017/11/29,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/11/29,10:30,한병도 신임 정무수석 예방,국회 본청 당대표회의실,False,False
2017/11/30,08:10,방중 출국 인사,김포공항 국제선 의전실 1호실,False,False
2017/12/01,09:50, 중관촌 시범구 전시센터 참관,,False,False
2017/12/01,16:00, 세계정당고위급대회 개막식,,False,False
2017/12/01,17:45, 제1차 전체회의,,False,False
2017/12/01,18:45, 왕후닝 상무위원 면담 및 만찬 간담회,,False,False
2017/12/02,09:30,인민일보.CCTV 등 중국언론매체 인터뷰,조어대 국빈관,False,False
2017/12/02,11:00,첸지닝 베이징 시장(북경동계올림픽집행위원장) 면담,베이징 시정부청사,False,False
2017/12/02,12:00,베이징 특파원 오찬간담회,북경호텔,False,False
2017/12/02,15:00,왕후닝 정치국 상무위원 좌담회,인민대회당,False,False
2017/12/03,09:00,2차 전체회의,조어대,False,False
2017/12/03,10:45,폐막식 기조연설,조어대,False,False
2017/12/03,13:45,왕야쥔 중국공산당 중련부 부장조리 면담,북경호텔,False,False
2017/12/03,18:25,(서울) 인천공항 도착,,False,False
2017/12/04,09:00,최고위원회의,국회 본청 당대표 회의실,False,False
2017/12/04,19:00,더불어민주당 ON정모 페이스북 라이브,페이스북코리아 스튜디오(서울 강남구 테헤란로 142 캐피탈타워 22층),False,False
2017/12/05,11:00,본회의,국회 본회의장,False,False
2017/12/06,10:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/12/08,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/12/08,10:00,러시아 하원 정보정책기술위원회 대표단 예방,국회 본청 당대표회의실,False,False
2017/12/08,14:00,본회의,국회 본회의장,False,False
2017/12/11,10:00,최고위원회의,당대표회의실,False,False
2017/12/11,12:35,러시아 방문 출국인사,인천공항 1게이트 앞,False,False
2017/12/12,11:00, 제12차 한-러 의회 합동회의,,False,False
2017/12/12,13:00, 볼로딘 하원의장 면담,,False,False
2017/12/12,13:20, 예피파노바 하원 러-한 의원협력그룹 회장 겸 부의장 주최 환영오찬,,False,False
2017/12/12,16:00, 트루트네프 부총리 면담,,False,False
2017/12/12,17:00, 갈루쉬카 극동개발부 장관 면담,,False,False
2017/12/12,18:30, 한국문화원 송년문화제,,False,False
2017/12/13,12:00, 상원 러-한 의원협력그룹 면담,,False,False
2017/12/13,13:30, 지누로프 상원 러-한 의원협력그룹 회장 주최 오찬,,False,False
2017/12/13,15:30, 외교아카데미 특강,,False,False
2017/12/13,17:30, 더불어민주당-통합러시아당 정당교류 협약,,False,False
2017/12/13,19:00, 통합러시아당 주최 만찬,,False,False
2017/12/14,08:00, 재러 경제인 조찬간담회,,False,False
2017/12/14,10:00, 모스크바 특파원 인터뷰,,False,False
2017/12/14,11:30, 알렉산드르 주코프 러시아올림픽위원장 겸 연방의회 하원 제1부의장 면담,,False,False
2017/12/15,17:00, 상트페테르부르그 시장 면담,,False,False
2017/12/16,09:40, 이범진 공사 순국비 헌화,,False,False
2017/12/16,10:10, 현대자동차 공장 방문,,False,False
2017/12/18,15:55,러시아 순방 귀국,인천공항,False,False
2017/12/19,13:30,민주연구원 집단지성센터 혁신성장토론회,국회의원회관 제9간담회실,False,False
2017/12/20,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/12/20,14:00,‘문재인정부 2017년 국정운영 성과와 과제’토론회,국회 의원회관 제2소회의실,False,False
2017/12/21,08:10,양지열의 시선집중 인터뷰(95.9MHz,비공개),False,False
2017/12/21,10:00,개헌 의원총회,국회 본청 246호,False,False
2017/12/22,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/12/22,10:00,본회의,국회 본회의장,False,False
2017/12/22,12:00,한중국제학술대회참석자 간담회,국회 본청 귀빈식당 별실1호,False,False
2017/12/22,14:00,제천화재 긴급대책회의,국회 본청 당대표회의실,False,False
2017/12/25,10:30,제천 합동분양소 조문,제천체육관,False,False
2017/12/25,11:00, 화재 사고 현장 방문,,False,False
2017/12/27,08:50,‘을지병원 갑질문화 및 파업 사태 해결’ 상생 꽃달기,국회 본청 당대표회의실,False,False
2017/12/27,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2017/12/27,10:00,슈테판 아우어 주한 독일 대사 예방,국회 본청 당대표회의실,False,False
2017/12/28,14:30,좋은정책페스티벌 시상식,더불어민주당 중앙당사 2층,False,False
2017/12/29,08:30,최고위원회의,국회 본청 당대표회의실,False,False
2017/12/29,10:00,故 김근태 선생 6주기 추모미사,창동성당(서울특별시 도봉구 도봉로110나길 45 창동성당),False,False
2017/12/29,16:30,의원총회,국회 본청 246호,False,False
2017/12/29,17:00,본회의,국회 본회의장,False,False
2018/01/01,07:50,신년인사회(단배식),중앙당사 2층,False,False
2018/01/01,09:00,현충원 참배,국립서울현충원,False,False
2018/01/01,10:20,이희호 여사 예방,김대중도서관,False,False
2018/01/01,14:40,노무현 대통령 묘역 참배,봉하마을,False,False
2018/01/01,14:50,권양숙 여사 예방,봉하마을 사저,False,False
2018/01/02,12:00,대통령 주재 신년인사회,청와대 영빈관,False,False
2018/01/03,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/01/03,15:00,경제계 신년 인사회(대한상공회의소),코엑스 D2홀. 3층,False,False
2018/01/05,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/01/05,11:30,헌정회 신년 인사회,켄싱턴호텔 15층,False,False
2018/01/08,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/01/10,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/01/10,10:00,대통령 신년기자회견 시청,국회 본청 당대표실,False,False
2018/01/10,11:00,2018 중소기업인 신년인사회,중소기업중앙회관 그랜드홀,False,False
2018/01/12,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/01/15,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/01/16,10:00,신년 기자회견,더불어민주당 중앙당사 2층,False,False
2018/01/17,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/01/19,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/01/29,07:30,고위당정협의회,더불어민주당 중앙당사 9층,False,False
2018/01/29,09:30,최고위원회의,국회 본청 당대표회의실,False,False
2018/01/30,14:00,본회의 개회식,국회 본회의장,False,False
2018/01/30,13:30,의원총회,국회 본청 246호,False,False
2018/02/01,10:00,본회의,국회 본회의장,False,False
2018/02/01,11:00,에르씬 에르친 신임 주한 터키 대사 예방,국회 본청 당대표회의실,False,False
2018/02/01,13:20,혁신성장추진위원회 발대식,국회 본청 당대표회의실,False,False
2018/02/01,14:00,개헌 의원총회,국회 본청 246호,False,False
2018/02/02,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/02/02,10:00,본회의,국회 본회의장,False,False
2018/02/02,11:00,민주러시 서포터즈 발대식,국회 본청 당대표회의실,False,False
2018/02/02,14:00,평창올림픽 성공 개최를 위한 전진대회,국회의원회관 대회의실,False,False
2018/02/02,17:00,평화민주통일연구회 창립30주년 기념식,국회의원회관 2소회의실,False,False
2018/02/05,10:00,최고위원회의,인천광역시당,False,False
2018/02/05,14:00,국회 본회의,국회 본청 본회의장,False,False
2018/02/06,14:00,본회의,국회 본회의장,False,False
2018/02/07,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/02/07,10:30,민주평화당 조배숙 신임대표 예방,국회 본청 당대표회의실,False,False
2018/02/07,14:00,본회의,국회 본회의장,False,False
2018/02/08,20:00,삼지연관현악단 공연,강릉아트센터,False,False
2018/02/09,17:30,2018 평창 동계올림픽 개회식 사전 리셉션,용평리조트 블리스힐스테이,False,False
2018/02/09,20:00,2018 평창 동계올림픽 개막식,평창올림픽 스타디움,False,False
2018/02/12,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/02/12,11:00,밥퍼 배식 봉사,밥퍼나눔운동본부(동대문구 황물로8),False,False
2018/02/12,14:00,남북태권도시범단 합동공연,서울시청 다목적홀,False,False
2018/02/13,11:00,청소년 지원시설 현장방문,영등포 유스스퀘어(영등포구 영등포로 64길 15),False,False
2018/02/14,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/02/14,10:30,설 귀성인사,서울역사 3층,False,False
2018/02/15,14:00,뮌헨안보정상회의 참석 출국,인천국제공항 제2터미널,False,False
2018/02/20,15:55,귀국인사,인천국제공항 제2터미널),False,False
2018/02/21,10:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/02/23,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/02/23,10:30,바른미래당 박주선. 유승민 공동대표 예방,국회 본청 당대표회의실,False,False
2018/02/23,11:00,경제통상 현안 당정 대책회의,국회 본청 당대표실,False,False
2018/02/25,17:15,평창올림픽 폐회식 리셉션,용평블리스힐스테이,False,False
2018/02/25,20:00,평창올림픽 폐회식,평창 올림픽스타디움,False,False
2018/02/26,10:00,최고위원 회의,국회 본청 당대표회의실,False,False
2018/02/28,08:30,MBN포럼2018 개막식,장충체육관,False,False
2018/02/28,10:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/02/28,13:20,제3차 외교통일안보자문회의,국회 본청 당대표회의실,False,False
2018/02/28,14:00,본회의,국회 본청 본회의장,False,False
2018/03/01,10:00,제99주년 3.1절 기념식,서대문형무소역사관(실외 행사장),False,False
2018/03/02,10:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/03/04,11:30,3.8 여성의날 법정기념일 지정 기념 더불어민주당 여성대회,광화문광장,False,False
2018/03/04,13:30,3.8 여성의날 기념 제34회 한국여성대회 기념식 3.8 행진 참여,광화문광장,False,False
2018/03/05,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/03/05,16:00,본회의,국회 본청 본회의장,False,False
2018/03/07,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/03/07,12:00,청와대 5당 대표 회동,청와대 본관 인왕실,False,False
2018/03/07,15:00,전국윤리심판원·공직선거후보자검증위 연석회의,국회 본청 당대표회의실,False,False
2018/03/08,14:00,3.8세계여성의날 기념행사 ‘하나의 함성!’,국회의원회관 대회의실,False,False
2018/03/09,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/03/09,10:30,민추협과 6월 항쟁 토론회,국회의원회관 1소회의실,False,False
2018/03/09,14:00,중앙위원회,국회도서관 대강당,False,False
2018/03/09,17:30,평창 패럴림픽 리셉션,용평 블리스힐스테이,False,False
2018/03/09,20:00,평창 패럴림픽 개회식,평창올림픽 스타디움,False,False
2018/03/12,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/03/13,10:00,혁신성장과 규제혁신 토론회,국회의원회관 306호,False,False
2018/03/14,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/03/16,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/03/18,14:45,패럴림픽 아이스하키 메달 시상식,강릉 하키센터,False,False
2018/03/18,17:10,패럴림픽 폐회식 리셉션,용평 블리스힐스테이,False,False
2018/03/18,20:00,패럴림픽 폐회식,평창올림픽 스타디움,False,False
2018/03/19,10:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/03/21,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/03/21,17:00,2018 한국중소상인자영업자 총연합회 출범식 및 입법 결의대회,국회의원회관 대회의실,False,False
2018/03/23,10:00,제3회 서해 수호의 날 기념식,대전 현충원,False,False
2018/03/26,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/03/27,11:00,전국직능대표자회의 연석회의,중앙당사 2층,False,False
2018/03/30,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/03/30,14:00,본회의,국회 본회의장,False,False
2018/04/02,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/04/02,14:00,본회의,국회 본청 본회의장,False,False
2018/04/03,10:00,제70주년 4.3희생자 추념식,제주4.3평화공원,False,False
2018/04/03,12:00,문재인대통령 주재 4.3희생자 유족 오찬,라마다프라자제주호텔,False,False
2018/04/04,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/04/06,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/04/06,10:00,이목희 일자리위원회 부위원장 신임 인사예방,국회 본청 당대표회의실,False,False
2018/04/06,11:00,귀환중국동포권익증진특별위원회 당원전진대회,국회의원회관 대회의실,False,False
2018/04/07,18:30,제주 4.3 광화문 국민문화제 "70년. 끝나지 않는 노래",광화문 북광장,False,False
2018/04/09,09:00, 최고위원회의,,False,False
2018/04/09,14:00, 본회의,,False,False
2018/04/09,13:30,의원총회,국회 본청 246호,False,False
2018/04/11,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/04/11,14:00,사이먼 스미스 신임 주한영국대사 예방,국회 본청 당대표회의실,False,False
2018/04/11,18:30,4.16 4주기 추모간담회 “세월호 세대가 꿈꾸는 나라다운 나라”,서울시청 시민청 지하2층 태평홀,False,False
2018/04/13,08:40,최고위원회의,국회 본청 당대표회의실,False,False
2018/04/13,10:00,제99주년 대한민국 임시정부 수립 기념식,백범김구기념관 앞 야외광장,False,False
2018/04/14,19:00,4월 16일의 약속 다짐 문화제,광화문 북측 광장,False,False
2018/04/16,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/04/16,15:00,4.16 세월호참사 희생자 정부 합동 영결 추도식,안산시 화랑유원지 광장,False,False
2018/04/19,10:00,제58주년 4.19혁명 기념식,4.19민주묘지,False,False
2018/04/20,09:00,충청권 광역단체장 후보자 인사,국회 본청 당대표회의실,False,False
